Language,Country,Region/State,City,Category,Subcategory,Provider,Vocalizing,URL
FR,France,,,L'épargne du cœur,Solidarité / Blogs,La Croix,La Croix,http://micro-credit-finance-solidaire.blogs.la-croix.com/feed/
FR,France,,,Actualité,Actualité,L'Humanité,L'Humanité,http://www.humanite.fr/rss/actu.rss
FR,France,,,Monde,Actualité internationale,France24,France vingt-quatre,http://www.france24.com/fr/actualites/rss/
FR,France,,,Europe,Actualité internationale,France24,France vingt-quatre,http://www.france24.com/fr/europe/rss/
FR,France,,,France,Actualité,France24,France vingt-quatre,http://www.france24.com/fr/france/rss/
FR,France,,,Afrique,Actualité internationale,France24,France vingt-quatre,http://www.france24.com/fr/afrique/rss/
FR,France,,,Moyen-Orient,Actualité internationale,France24,France vingt-quatre,http://www.france24.com/fr/moyen-orient/rss/
FR,France,,,Amériques,Actualité internationale,France24,France vingt-quatre,http://www.france24.com/fr/ameriques/rss/
FR,France,,,Asie Pacifique,Actualité internationale,France24,France vingt-quatre,http://www.france24.com/fr/asie-pacifique/rss/
FR,France,,,Économie,Actualité,France24,France vingt-quatre,http://www.france24.com/fr/eco-tech/rss/
FR,France,,,Sport,Actualité,France24,France vingt-quatre,http://www.france24.com/fr/sports/rss/
FR,France,,,Culture,Actualité,France24,France vingt-quatre,http://www.france24.com/fr/culture/rss/
FR,France,,,Planète,Actualité,France24,France vingt-quatre,http://www.france24.com/fr/category/tags-thematiques/environnement/rss/
FR,France,,,Santé,Actualité,France24,France vingt-quatre,http://www.france24.com/fr/category/tags-thematiques/sante/rss/
FR,France,,,Blogs,Actualité,France24,France vingt-quatre,http://blogs.france24.com/blog_feed.rss/fr
FR,France,,,A la une,Actualité,Le Dauphiné,Le Dauphiné Libéré,http://www.ledauphine.com/rss
FR,France,,,France-Monde,Actualité internationale,Le Dauphiné,Le Dauphiné Libéré,http://www.ledauphine.com/france-monde/rss
FR,France,,,Faits divers,Actualité,Le Dauphiné,Le Dauphiné Libéré,http://www.ledauphine.com/faits-divers/rss
FR,France,,,Economie en France,Économie,Le Dauphiné,Le Dauphiné Libéré,http://www.ledauphine.com/economie-et-finance/rss
FR,France,,,Politiques,Politique,Le Dauphiné,Le Dauphiné Libéré,http://www.ledauphine.com/politique/rss
FR,France,,,Sport,Sports,Le Dauphiné,Le Dauphiné Libéré,http://www.ledauphine.com/sport/rss
FR,France,Rhône-Alpes,,Ain,Actualité,Le Dauphiné,Le Dauphiné Libéré,http://www.ledauphine.com/ain/rss
FR,France,Provence-Alpes-Côte d'Azur,,Alpes de Haute Provence,Actualité,Le Dauphiné,Le Dauphiné Libéré,http://www.ledauphine.com/haute-provence/rss
FR,France,Provence-Alpes-Côte d'Azur,,Hautes Alpes,Actualité,Le Dauphiné,Le Dauphiné Libéré,http://www.ledauphine.com/hautes-alpes/rss
FR,France,Rhône-Alpes,,Ardèche,Actualité,Le Dauphiné,Le Dauphiné Libéré,http://www.ledauphine.com/ardeche/rss
FR,France,Rhône-Alpes,,Drôme,Actualité,Le Dauphiné,Le Dauphiné Libéré,http://www.ledauphine.com/drome/rss
FR,France,Rhône-Alpes,,Sud Isère,Actualité,Le Dauphiné,Le Dauphiné Libéré,http://www.ledauphine.com/isere-sud/rss
FR,France,Rhône-Alpes,,Nord Isère,Actualité,Le Dauphiné,Le Dauphiné Libéré,http://www.ledauphine.com/isere-nord/rss
FR,France,Rhône-Alpes,,Savoie,Actualité,Le Dauphiné,Le Dauphiné Libéré,http://www.ledauphine.com/savoie/rss
FR,France,Rhône-Alpes,,Haute Savoie,Actualité,Le Dauphiné,Le Dauphiné Libéré,http://www.ledauphine.com/haute-savoie/rss
FR,France,Provence-Alpes-Côte d'Azur,,Vaucluse,Actualité,Le Dauphiné,Le Dauphiné Libéré,http://www.ledauphine.com/vaucluse/rss
FR,France,,,Toute l'actualité,Actualité,LE JDD,Journal du Dimanche,http://lejdd.feedsportal.com/c/285/f/669670/index.rss
FR,France,,,Politiques,Politics,LE JDD,Journal du Dimanche,http://lejdd.feedsportal.com/c/285/f/568034/index.rss
FR,France,,,Médias,Culture,LE JDD,Journal du Dimanche,http://lejdd.feedsportal.com/c/285/f/568039/index.rss
FR,France,,,Culture,Culture,LE JDD,Journal du Dimanche,http://lejdd.feedsportal.com/c/285/f/568037/index.rss
FR,France,,,Société,Société,LE JDD,Journal du Dimanche,http://lejdd.feedsportal.com/c/285/f/568032/index.rss
FR,France,,,Economie,Économie,LE JDD,Journal du Dimanche,http://lejdd.feedsportal.com/c/285/f/568036/index.rss
FR,France,,,International,Actualité internationale,LE JDD,Journal du Dimanche,http://lejdd.feedsportal.com/c/285/f/568035/index.rss
FR,France,,,Sport,Sports,LE JDD,Journal du Dimanche,http://lejdd.feedsportal.com/c/285/f/568038/index.rss
FR,France,,,Paris,Société,LE JDD,Journal du Dimanche,http://lejdd.feedsportal.com/c/285/f/568041/index.rss
FR,France,,,Poker,Jeux de hasard,LE JDD,Journal du Dimanche,http://lejdd.feedsportal.com/c/285/f/568042/index.rss
FR,France,,,Turf,Jeux de hasard,LE JDD,Journal du Dimanche,http://lejdd.feedsportal.com/c/285/f/568043/index.rss
FR,France,,,Actualité,A la Une,Le Nouvel Observateur,Le Nouvel Observateur,http://rss.nouvelobs.com/c/32262/fe.ed/tempsreel.nouvelobs.com/rss.xml
FR,France,,,Politique,A la Une,Le Nouvel Observateur,Le Nouvel Observateur,http://rss.nouvelobs.com/c/32262/fe.ed/tempsreel.nouvelobs.com/politique/rss.xml
FR,France,,,Société,A la Une,Le Nouvel Observateur,Le Nouvel Observateur,http://rss.nouvelobs.com/c/32262/fe.ed/tempsreel.nouvelobs.com/societe/rss.xml
FR,France,,,Monde,A la Une,Le Nouvel Observateur,Le Nouvel Observateur,http://rss.nouvelobs.com/c/32262/fe.ed/tempsreel.nouvelobs.com/monde/rss.xml
FR,France,,,Éco,A la Une,Le Nouvel Observateur,Le Nouvel Observateur,http://rss.nouvelobs.com/c/32262/fe.ed/tempsreel.nouvelobs.com/economie/rss.xml
FR,France,,,Culture,A la Une,Le Nouvel Observateur,Le Nouvel Observateur,http://rss.nouvelobs.com/c/32262/fe.ed/tempsreel.nouvelobs.com/culture/rss.xml
FR,France,,,High tech,A la Une,Le Nouvel Observateur,Le Nouvel Observateur,http://rss.nouvelobs.com/c/32262/fe.ed/obsession.nouvelobs.com/high-tech/rss.xml
FR,France,,,Education,A la Une,Le Nouvel Observateur,Le Nouvel Observateur,http://rss.nouvelobs.com/c/32262/fe.ed/tempsreel.nouvelobs.com/education/rss.xml
FR,France,,,Sport,A la Une,Le Nouvel Observateur,Le Nouvel Observateur,http://rss.nouvelobs.com/c/32262/fe.ed/tempsreel.nouvelobs.com/sport/rss.xml
FR,France,,,A la Une,A la Une,Challenges,Challenges,http://rss.challenges.fr/c/32261/fe.ed/www.challenges.fr/rss.xml
FR,France,,,Entreprise,A la Une,Challenges,Challenges,http://rss.challenges.fr/c/32261/fe.ed/www.challenges.fr/entreprise/rss.xml
FR,France,,,Economie,A la Une,Challenges,Challenges,http://rss.challenges.fr/c/32261/fe.ed/www.challenges.fr/economie/rss.xml
FR,France,,,High Tech,A la Une,Challenges,Challenges,http://rss.challenges.fr/c/32261/fe.ed/www.challenges.fr/high-tech/rss.xml
FR,France,,,Emploi,A la Une,Challenges,Challenges,http://rss.challenges.fr/c/32261/fe.ed/www.challenges.fr/emploi/rss.xml
FR,France,,,Patrimoine,A la Une,Challenges,Challenges,http://rss.challenges.fr/c/32261/fe.ed/www.challenges.fr/patrimoine/rss.xml
FR,France,,,Luxe,A la Une,Challenges,Challenges,http://rss.challenges.fr/c/32261/fe.ed/www.challenges.fr/luxe/rss.xml
FR,France,,,Actualité,A la Une,Sciences et Avenir,Sciences et Avenir,http://rss.nouvelobs.com/c/32581/fe.ed/www.sciencesetavenir.fr/rss.xml
FR,France,,,Décryptage,A la Une,Sciences et Avenir,Sciences et Avenir,http://rss.nouvelobs.com/c/32581/fe.ed/www.sciencesetavenir.fr/decryptage/rss.xml
FR,France,,,Espace,A la Une,Sciences et Avenir,Sciences et Avenir,http://rss.nouvelobs.com/c/32581/fe.ed/www.sciencesetavenir.fr/espace/rss.xml
FR,France,,,Santé,A la Une,Sciences et Avenir,Sciences et Avenir,http://rss.nouvelobs.com/c/32581/fe.ed/www.sciencesetavenir.fr/sante/rss.xml
FR,France,,,Nature,A la Une,Sciences et Avenir,Sciences et Avenir,http://rss.nouvelobs.com/c/32581/fe.ed/www.sciencesetavenir.fr/nature-environnement/rss.xml
FR,France,,,High-tech,A la Une,Sciences et Avenir,Sciences et Avenir,http://rss.nouvelobs.com/c/32581/fe.ed/www.sciencesetavenir.fr/high-tech/rss.xml
FR,France,,,Culture,A la Une,Rue89,Rue quatre-vingt-neuf,http://rue89.feedsportal.com/c/33822/f/608959/index.rss
FR,France,,,Eco,A la Une,Rue89,Rue quatre-vingt-neuf,http://rue89.nouvelobs.com/rue89-eco/feed
FR,France,,,Planète,A la Une,Rue89,Rue quatre-vingt-neuf,http://rue89.feedsportal.com/c/33822/f/618516/index.rss
FR,France,,,Sport,A la Une,Rue89,Rue quatre-vingt-neuf,http://rue89.feedsportal.com/c/33822/f/618515/index.rss
FR,France,,,Rue69,A la Une,Rue89,Rue quatre-vingt-neuf,http://rue89.feedsportal.com/c/33822/f/618517/index.rss
FR,France,,,Àla une,A la Une,Obsession,Obsession,http://rss.nouvelobs.com/c/32262/fe.ed/obsession.nouvelobs.com/rss.xml
FR,France,,,Mode,A la Une,Obsession,Obsession,http://rss.nouvelobs.com/c/32262/fe.ed/obsession.nouvelobs.com/mode/rss.xml
FR,France,,,Beauté,A la Une,Obsession,Obsession,http://rss.nouvelobs.com/c/32262/fe.ed/obsession.nouvelobs.com/beaute/rss.xml
FR,France,,,Design,A la Une,Obsession,Obsession,http://rss.nouvelobs.com/c/32262/fe.ed/obsession.nouvelobs.com/design/rss.xml
FR,France,,,High tech,A la Une,Obsession,Obsession,http://rss.nouvelobs.com/c/32262/fe.ed/obsession.nouvelobs.com/high-tech/rss.xml
FR,France,,,Musique,A la Une,Obsession,Obsession,http://rss.nouvelobs.com/c/32262/fe.ed/obsession.nouvelobs.com/musique/rss.xml
FR,France,,,Personnalités,A la Une,Obsession,Obsession,http://rss.nouvelobs.com/c/32262/fe.ed/obsession.nouvelobs.com/personnalites/rss.xml
FR,France,,,Voyage,A la Une,Obsession,Obsession,http://rss.nouvelobs.com/c/32262/fe.ed/obsession.nouvelobs.com/voyage/rss.xml
FR,France,,,Toute l'actu Ciné,Ciné Obs,Le Nouvel Observateur,Le Nouvel Observateur,http://cinema.nouvelobs.com/articles.rss
FR,France,,,Toute l'actu Télé,Télé Obs,Le Nouvel Observateur,Le Nouvel Observateur,http://teleobs.nouvelobs.com/rss.xml
FR,France,,,Toute l'actu de la Santé,Santé,Le Nouvel Observateur,Le Nouvel Observateur,http://www.pourquoidocteur.fr/rss/question_actu.xml
FR,France,,,Politique,Politique,Le Nouvel Observateur Le Plus,Le Nouvel Observateur Le Plus,http://rss.nouvelobs.com/c/32262/fe.ed/leplus.nouvelobs.com/tag/politique/rss.xml
FR,France,,,Télé,Médias,Le Nouvel Observateur Le Plus,Le Nouvel Observateur Le Plus,http://rss.nouvelobs.com/c/32262/fe.ed/leplus.nouvelobs.com/tag/tele/rss.xml
FR,France,,,Médias,Médias,Le Nouvel Observateur Le Plus,Le Nouvel Observateur Le Plus,http://rss.nouvelobs.com/c/32262/fe.ed/leplus.nouvelobs.com/tag/medias/rss.xml
FR,France,,,Internet,Internet,Le Nouvel Observateur Le Plus,Le Nouvel Observateur Le Plus,http://rss.nouvelobs.com/c/32262/fe.ed/leplus.nouvelobs.com/tag/internet/rss.xml
FR,France,,,Ciné,Culture,Le Nouvel Observateur Le Plus,Le Nouvel Observateur Le Plus,http://rss.nouvelobs.com/c/32262/fe.ed/leplus.nouvelobs.com/tag/cine/rss.xml
FR,France,,,People,Ciné,Le Nouvel Observateur Le Plus,Le Nouvel Observateur Le Plus,http://rss.nouvelobs.com/c/32262/fe.ed/leplus.nouvelobs.com/tag/people/rss.xml
FR,France,,,Sport,Sports,Le Nouvel Observateur Le Plus,Le Nouvel Observateur Le Plus,http://rss.nouvelobs.com/c/32262/fe.ed/leplus.nouvelobs.com/tag/sport/rss.xml
FR,France,,,Conso,,Le Nouvel Observateur Le Plus,Le Nouvel Observateur Le Plus,http://rss.nouvelobs.com/c/32262/fe.ed/leplus.nouvelobs.com/tag/conso/rss.xml
FR,France,,,Société,Société,Le Nouvel Observateur Le Plus,Le Nouvel Observateur Le Plus,http://rss.nouvelobs.com/c/32262/fe.ed/leplus.nouvelobs.com/tag/societe/rss.xml
FR,France,,,Sciences,Sciences,Le Nouvel Observateur Le Plus,Le Nouvel Observateur Le Plus,http://rss.nouvelobs.com/c/32262/fe.ed/leplus.nouvelobs.com/tag/sciences/rss.xml
FR,France,,,Planète,Planète,Le Nouvel Observateur Le Plus,Le Nouvel Observateur Le Plus,http://rss.nouvelobs.com/c/32262/fe.ed/leplus.nouvelobs.com/tag/planete/rss.xml
FR,France,,,Santé,Santé,Le Nouvel Observateur Le Plus,Le Nouvel Observateur Le Plus,http://rss.nouvelobs.com/c/32262/fe.ed/leplus.nouvelobs.com/tag/sante/rss.xml
FR,France,,,Sexo,Sexo,Le Nouvel Observateur Le Plus,Le Nouvel Observateur Le Plus,http://rss.nouvelobs.com/c/32262/fe.ed/leplus.nouvelobs.com/tag/sexo/rss.xml
FR,France,,,Actualité,Actualité,Le Point.fr,Le Point,http://www.lepoint.fr/rss.xml
FR,France,,,Politique,Politique,Le Point.fr,Le Point,http://www.lepoint.fr/politique/rss.xml
FR,France,,,Mardi Politique,Politique,Le Point.fr,Le Point,http://www.lepoint.fr/politique/mardi-politique/rss.xml
FR,France,,,International,Actualité internationale,Le Point.fr,Le Point,http://www.lepoint.fr/monde/rss.xml
FR,France,,,Société,Société,Le Point.fr,Le Point,http://www.lepoint.fr/societe/rss.xml
FR,France,,,Sport,Sports,Le Point.fr,Le Point,http://www.lepoint.fr/sport/rss.xml
FR,France,,,Insolites,,Le Point.fr,Le Point,http://www.lepoint.fr/insolite/rss.xml
FR,France,,,Médias,Médias,Le Point.fr,Le Point,http://www.lepoint.fr/medias/rss.xml
FR,France,,,Ces gens-là,Société,Le Point.fr,Le Point,http://www.lepoint.fr/ces-gens-la/rss.xml
FR,France,,,Afrique,Actualité internationale,Le Point.fr,Le Point,http://www.lepoint.fr/afrique/rss.xml
FR,France,,,Sciences,Sciences,Le Point.fr,Le Point,http://www.lepoint.fr/science/rss.xml
FR,France,,,Économie,Économie,Le Point.fr,Le Point,http://www.lepoint.fr/economie/rss.xml
FR,France,,,Argent,Économie,Le Point.fr,Le Point,http://www.lepoint.fr/argent/rss.xml
FR,France,,,Emploi,Emploi,Le Point.fr,Le Point,http://www.lepoint.fr/emploi/rss.xml
FR,France,,,Immobilier,Immobilier,Le Point.fr,Le Point,http://www.lepoint.fr/immobilier/rss.xml
FR,France,,,Tech & Net,Technologies,Le Point.fr,Le Point,http://www.lepoint.fr/high-tech-internet/rss.xml
FR,France,,,Guide du numérique,Technologies,Le Point.fr,Le Point,http://www.lepoint.fr/guide-du-numerique/rss.xml
FR,France,,,Jeux vidéo,Technologies,Le Point.fr,Le Point,http://www.lepoint.fr/jeux-video/rss.xml
FR,France,,,Planète Appli,Technologies,Le Point.fr,Le Point,http://www.lepoint.fr/high-tech-internet/planete-appli/rss.xml
FR,France,,,Santé,Santé,Le Point.fr,Le Point,http://www.lepoint.fr/sante/rss.xml
FR,France,,,Culture,Culture,Le Point.fr,Le Point,http://www.lepoint.fr/culture/rss.xml
FR,France,,,Arts,Culture,Le Point.fr,Le Point,http://www.lepoint.fr/arts/rss.xml
FR,France,,,C'est arrivé aujourd'hui,,Le Point.fr,Le Point,http://www.lepoint.fr/c-est-arrive-aujourd-hui/rss.xml
FR,France,,,Cinéma,Ciné,Le Point.fr,Le Point,http://www.lepoint.fr/cinema/rss.xml
FR,France,,,Livres,Culture,Le Point.fr,Le Point,http://www.lepoint.fr/livres/rss.xml
FR,France,,,Musique,Culture,Le Point.fr,Le Point,http://www.lepoint.fr/musique/rss.xml
FR,France,,,Scènes,Culture,Le Point.fr,Le Point,http://www.lepoint.fr/culture/rss.xml
FR,France,,,Art de vivre,Art de vivre,Le Point.fr,Le Point,http://www.lepoint.fr/art-de-vivre/rss.xml
FR,France,,,Mode et design,Style,Le Point.fr,Le Point,http://www.lepoint.fr/mode-design/rss.xml
FR,France,,,Parfums,Style,Le Point.fr,Le Point,http://www.lepoint.fr/mode-design/rss.xml
FR,France,,,Voyages,Voyage,Le Point.fr,Le Point,http://www.lepoint.fr/voyages/rss.xml
FR,France,,,Vins,Vins,Le Point.fr,Le Point,http://www.lepoint.fr/vin/rss.xml
FR,France,,,Gastronomie,Cuisine,Le Point.fr,Le Point,http://www.lepoint.fr/gastronomie/rss.xml
FR,France,,,Automobile,Autos,Le Point.fr,Le Point,http://www.lepoint.fr/auto-addict/rss.xml
FR,France,,,Le choix des rédactions,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/ne-pas-manquer/editors-picks/rss.xml
FR,France,,,Le rapport Gallois,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/invites-du-point/claire-gallois/rss.xml
FR,France,,,Le réquisitoire,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/invites-du-point/charles-consigny/rss.xml
FR,France,,,Replay,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/invites-du-point/nathalie-rheims/rss.xml
FR,France,,,Le Blog note,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/invites-du-point/philippe-tesson/rss.xml
FR,France,,,Le crépuscule des idoles,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/invites-du-point/jean-noel-mirande/rss.xml
FR,France,,,Les chroniqueurs du Point,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/chroniqueurs-du-point/rss.xml
FR,France,,,Le regard,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/chroniqueurs-du-point/sylvie-pierre-brossolette/rss.xml
FR,France,,,Le billet de Patrick Besson,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/chroniqueurs-du-point/patrick-besson/rss.xml
FR,France,,,Les P'tits papiers,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/chroniqueurs-du-point/emilie-trevert/rss.xml
FR,France,,,Les coulisses du business,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/business/rss.xml
FR,France,,,Médias 2.0,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/chroniqueurs-du-point/emmanuel-berretta/rss.xml
FR,France,,,Lewino ramène sa science,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/actu-science/rss.xml
FR,France,,,Une idée derrière la tech,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/technologie/rss.xml
FR,France,,,Le Web en lignes,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/chroniqueurs-du-point/guerric-poncet/rss.xml
FR,France,,,Mode in France,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/chroniqueurs-du-point/marine-de-la-horie/rss.xml
FR,France,,,L'aventure continue,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/chroniqueurs-du-point/nathalie-lamoureux/rss.xml
FR,France,,,Lettres de France,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/chroniqueurs-du-point/jerome-cordelier/rss.xml
FR,France,,,Attention école,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/chroniqueurs-du-point/marie-sandrine-sgherri/rss.xml
FR,France,,,Tenue de soirée,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/chroniqueurs-du-point/marie-christine-morosi/rss.xml
FR,France,,,À chaud,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/chroniqueurs-du-point/claude-askolovitch/rss.xml
FR,France,,,Espace délation,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/chroniqueurs-du-point/gaspard-proust/rss.xml
FR,France,,,Les éditorialistes du Point,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/editos-du-point/rss.xml
FR,France,,,L'éditorial de Claude Imbert,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/editos-du-point/claude-imbert/rss.xml
FR,France,,,L'édito de Franz-Olivier Giesbert,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/editos-du-point/franz-olivier-giesbert/rss.xml
FR,France,,,Le billet de Patrick Besson,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/editos-du-point/patrick-besson/rss.xml
FR,France,,,L'éditorial d'Alain Duhamel,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/editos-du-point/alain-duhamel/rss.xml
FR,France,,,L'éditorial de Nicolas Baverez,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/editos-du-point/nicolas-baverez/rss.xml
FR,France,,,L'éditorial de François Lenglet,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/editos-du-point/francois-lenglet/rss.xml
FR,France,,,L'éditorial de Pierre-Antoine Delhommais,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/editos-du-point/pierre-antoine-delhommais/rss.xml
FR,France,,,Le bloc-notes de Bernard-Henri Lévy,Blogs,Le Point.fr,Le Point,http://www.lepoint.fr/editos-du-point/bernard-henri-levy/rss.xml
