Language,Country,Region/State,City,Category,Subcategory,Provider,Vocalizing,URL
ES,ESPAÑA,,Madrid,Estación Término,Blogs,Público,Público,http://blogs.publico.es/estacion-termino/feed/
ES,ESPAÑA,,Madrid,Fundación 1 de Mayo,Blogs,Público,Público,http://blogs.publico.es/uno-mayo/feed/
ES,ESPAÑA,,Madrid,Importancia Capital,Blogs,Público,Público,http://www.importanciacapital.com/?feed=rss2
ES,ESPAÑA,,Madrid,kⒶosTICa,Blogs,Público,Público,http://blogs.publico.es/kaostica/feed/
ES,ESPAÑA,,Madrid,La revuelta de las neuronas,Blogs,Público,Público,http://blogs.publico.es/jorge-moruno/feed/
ES,ESPAÑA,,Madrid,Las carga el diablo,Blogs,Público,Público,http://blogs.publico.es/juan-tortosa/feed/
ES,ESPAÑA,,Madrid,Lo queremos todo,Blogs,Público,Público,http://blogs.publico.es/lo-queremos-todo/feed/
ES,ESPAÑA,,Madrid,Memoria Pública,Blogs,Público,Público,http://blogs.publico.es/memoria-publica/feed/
ES,ESPAÑA,,Madrid,No hay derecho,Blogs,Público,Público,http://blogs.publico.es/no-hay-derecho/feed/
ES,ESPAÑA,,Madrid,Otra economía,Blogs,Público,Público,http://blogs.publico.es/fernando-luengo/feed/
ES,ESPAÑA,,Madrid,Palabra de artivista,Blogs,Público,Público,http://blogs.publico.es/shangaylily/feed/
ES,ESPAÑA,,Madrid,Por encima de nuestras posibilidades,Blogs,Público,Público,http://blogs.publico.es/por-encima-de-nuestras-posibilidades/feed/
ES,ESPAÑA,,Madrid,Precarios por el mundo,Blogs,Público,Público,http://blogs.publico.es/precarios-por-el-mundo/feed/
ES,ESPAÑA,,Madrid,Principio de incertidumbre,Blogs,Público,Público,http://blogs.publico.es/jesus-moreno-abad/feed/
ES,ESPAÑA,,Madrid,Punto de Fisión,Blogs,Público,Público,http://blogs.publico.es/davidtorres/feed/
ES,ESPAÑA,,Madrid,Redes de Cambio,Blogs,Público,Público,http://blogs.publico.es/ines-sabanes/feed/
ES,ESPAÑA,,Madrid,Salud mental en tiempos difíciles,Blogs,Público,Público,http://blogs.publico.es/joseba-achotegui/feed/
ES,ESPAÑA,,Madrid,Sombreros de colores,Blogs,Público,Público,http://blogs.publico.es/joan-carles-march-cerda/feed/
ES,ESPAÑA,,Madrid,Tedetesto,Blogs,Público,Público,http://blogs.publico.es/tedetesto/feed/
ES,ESPAÑA,,Madrid,The Daily Weekly,Blogs,Público,Público,http://blogs.publico.es/the-daily-weekly/feed/
ES,ESPAÑA,,Madrid,Viviendo en deudocracia,Blogs,Público,Público,http://blogs.publico.es/viviendo-en-deudocracia/feed/
ES,ESPAÑA,,Madrid,Asaltar los Suelos,Blogs,Público,Público,http://blogs.publico.es/asaltar-los-suelos/feed/
ES,ESPAÑA,,Madrid,Balagán,Blogs,Público,Público,blogs.publico.es/balagan/rss
ES,ESPAÑA,,Madrid,Aceite de roca,Blogs,Público,Público,http://temas.publico.es/aceite-de-roca/feed/
ES,ESPAÑA,,Madrid,Casamatas,Blogs,Público,Público,blogs.publico.es/casamatas/feed/
ES,ESPAÑA,,Madrid,Comiendo tierra,Blogs,Público,Público,www.comiendotierra.es/?feed=rss2
ES,ESPAÑA,,Madrid,Corazón de Olivetti,Blogs,Público,Público,http://blogs.publico.es/juanjosetellez/feed/
ES,ESPAÑA,,Madrid,De aquí a Lima,Blogs,Público,Público,blogs.publico.es/de-aqui-a-lima/feed
ES,ESPAÑA,,Madrid,Econonuestra,Blogs,Público,Público,http://blogs.publico.es/econonuestra/feed/
ES,ESPAÑA,,Madrid,El azar y la necesidad,Blogs,Público,Público,http://blogs.publico.es/el-azar-y-la-necesidad/feed/
ES,ESPAÑA,,Madrid,El mundo es un volcán,Blogs,Público,Público,blogs.publico.es/elmundo-es-un-volcan/rss
ES,ESPAÑA,,Madrid,Espejos extraños,Blogs,Público,Público,http://blogs.publico.es/espejos-extranos/feed/
ES,ESPAÑA,,Madrid,Fuera de foco,Blogs,Público,Público,blogs.publico.es/fuera-de-foco/rss
ES,ESPAÑA,,Madrid,Geopolítica del caos,Blogs,Público,Público,http://blogs.publico.es/antonio-albinana/feed/
ES,ESPAÑA,,Madrid,Jaulas Vacías,Blogs,Público,Público,http://blogs.publico.es/jaulas-vacias/feed/
ES,ESPAÑA,,Madrid,La pizarra de Yuri,Blogs,Público,Público,http://www.lapizarradeyuri.com/feed/
ES,ESPAÑA,,Madrid,La soledad del corredor de fondo,Blogs,Público,Público,blogs.publico.es/la-soledad-del-corredor-de-fondo/feed/
ES,ESPAÑA,,Madrid,Lloviendo piedras,Blogs,Público,Público,http://blogs.publico.es/tania-sanchez/feed/
ES,ESPAÑA,,Madrid,Marco Incomparable,Blogs,Público,Público,http://blogs.publico.es/sandra-bulos/feed/
ES,ESPAÑA,,Madrid,Números Rojos,Blogs,Público,Público,http://blogs.publico.es/numeros-rojos/feed/
ES,ESPAÑA,,Madrid,O es pecado... o engorda,Blogs,Público,Público,http://blogs.publico.es/nekane/feed/
ES,ESPAÑA,,Madrid,Otra vuelta de tuerka,Blogs,Público,Público,http://blogs.publico.es/pablo-iglesias/feed/
ES,ESPAÑA,,Madrid,Pensamiento crítico,Blogs,Público,Público,http://blogs.publico.es/vicenc-navarro/feed/
ES,ESPAÑA,,Madrid,Posos de anarquía,Blogs,Público,Público,http://blogs.publico.es/david-bollero/feed/
ES,ESPAÑA,,Madrid,Principia Marsupia,Blogs,Público,Público,http://www.principiamarsupia.com/feed/
